Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,geometry
58964562,2023-09-29 22:23:55,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10458,2300 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,05 BRONX,2031590001.0,BRONX,1011958.0,251743.0,PHONE,Unspecified,BRONX,,,,,,,,40.85760772449226,-73.89983560670379,"(40.85760772449226, -73.89983560670379)",10936.0,6.0,5.0,22.0,29.0,POINT (1011957.9999834946 251743.0144351865)
58966105,2023-09-29 22:20:32,10/04/2023 03:43:37 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10474,1275 LAFAYETTE AVENUE,LAFAYETTE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/04/2023 12:00:00 AM,02 BRONX,2027400039.0,BRONX,1015150.0,236821.0,ONLINE,Unspecified,BRONX,,,,,,,,40.816640597943895,-73.88836528707218,"(40.816640597943895, -73.88836528707218)",12343.0,8.0,5.0,43.0,24.0,POINT (1015149.9999816158 236821.01442577757)
58963689,2023-09-29 22:20:00,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,1613 WEST   13 STREET,WEST   13 STREET,AVENUE P,KINGS HWY,,,ADDRESS,BROOKLYN,,,Open,,,,11 BROOKLYN,3066190073.0,BROOKLYN,988089.0,160415.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60697763243549,-73.98617412199809,"(40.60697763243549, -73.98617412199809)",18183.0,1.0,2.0,18.0,37.0,POINT (988088.9999977294 160415.01437645382)
58962235,2023-09-29 22:20:00,10/02/2023 07:37:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,140 HAVEN AVENUE,HAVEN AVENUE,ADAMS AVE,HUNTER AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/02/2023 07:37:00 AM,02 STATEN ISLAND,5036790020.0,STATEN ISLAND,956951.0,150217.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57894496994225,-74.09827410955283,"(40.57894496994225, -74.09827410955283)",10693.0,30.0,1.0,14.0,76.0,POINT (956951.0000161217 150217.0143697063)
58967684,2023-09-29 22:19:37,10/04/2023 06:57:37 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10128,11 EAST   88 STREET,EAST   88 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,10/04/2023 12:00:00 AM,08 MANHATTAN,1015000009.0,MANHATTAN,995646.0,224396.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78258405982354,-73.9588498967438,"(40.78258405982354, -73.9588498967438)",10099.0,23.0,4.0,51.0,11.0,POINT (995645.9999932286 224396.014417918)
58966247,2023-09-29 22:19:37,10/04/2023 06:09:12 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10458,2710 VALENTINE AVENUE,VALENTINE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/04/2023 12:00:00 AM,07 BRONX,2033000033.0,BRONX,1014008.0,255072.0,PHONE,Unspecified,BRONX,,,,,,,,40.86673814621362,-73.89241008490421,"(40.86673814621362, -73.89241008490421)",10936.0,24.0,5.0,22.0,34.0,POINT (1014007.9999822673 255072.01443728083)
58956039,2023-09-29 22:17:00,09/30/2023 01:05:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10304,311 GORDON STREET,GORDON STREET,LAUREL AVE,OSGOOD AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 01:05:00 AM,01 STATEN ISLAND,5005600047.0,STATEN ISLAND,961037.0,164923.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.6193215849607,-74.08361539597753,"(40.6193215849607, -74.08361539597753)",10691.0,4.0,1.0,13.0,74.0,POINT (961037.000013726 164923.01437941872)
58965313,2023-09-29 22:08:00,09/30/2023 01:30:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10306,210 BARBARA STREET,BARBARA STREET,WILDER AVE,ANDREWS AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 01:30:00 AM,03 STATEN ISLAND,5044160066.0,STATEN ISLAND,946567.0,146519.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.56875663892781,-74.13563497383285,"(40.56875663892781, -74.13563497383285)",10693.0,15.0,1.0,14.0,76.0,POINT (946567.0000222479 146519.01436723073)
58960640,2023-09-29 22:08:00,09/30/2023 07:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11694,304 BEACH  102 STREET,BEACH  102 STREET,ROCKAWAY FRWY,BEACH CHANNEL DR,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,09/30/2023 07:20:00 PM,14 QUEENS,4161570028.0,QUEENS,1033297.0,152336.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.58466754804359,-73.82341970310229,"(40.58466754804359, -73.82341970310229)",20532.0,51.0,3.0,41.0,58.0,POINT (1033296.9999710337 152336.01437105608)
58964570,2023-09-29 22:06:48,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10466,3928 MONTICELLO AVENUE,MONTICELLO AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,12 BRONX,2049600015.0,BRONX,1029144.0,263417.0,PHONE,Unspecified,BRONX,,,,,,,,40.88957854580654,-73.83763012383879,"(40.88957854580654, -73.83763012383879)",11275.0,29.0,5.0,2.0,30.0,POINT (1029143.9999732311 263417.01444245054)
58966142,2023-09-29 22:06:14,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456,917 EAGLE AVENUE,EAGLE AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,03 BRONX,2026200034.0,BRONX,1009702.0,239176.0,PHONE,Unspecified,BRONX,,,,,,,,40.823121782144874,-73.90803873122246,"(40.823121782144874, -73.90803873122246)",10934.0,34.0,5.0,43.0,25.0,POINT (1009701.9999848572 239176.01442727874)
58963024,2023-09-29 22:06:02,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11203,637 HAWTHORNE STREET,HAWTHORNE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,09 BROOKLYN,3048180069.0,BROOKLYN,1001144.0,179216.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65856710744187,-73.93911043657886,"(40.65856710744187, -73.93911043657886)",16866.0,17.0,2.0,17.0,44.0,POINT (1001143.9999899991 179216.01438878258)
58961595,2023-09-29 21:57:02,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10456,1384 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,03 BRONX,2029620015.0,BRONX,1012422.0,242628.0,PHONE,Unspecified,BRONX,,,,,,,,40.83258827381062,-73.89819654318568,"(40.83258827381062, -73.89819654318568)",10934.0,34.0,5.0,42.0,25.0,POINT (1012421.9999832291 242628.01442946141)
58966951,2023-09-29 21:56:00,09/30/2023 08:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3837 MAPLE AVENUE,MAPLE AVENUE,SEA GATE AVE,HIGHLAND AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",09/30/2023 08:15:00 AM,13 BROOKLYN,3069570056.0,BROOKLYN,982302.0,150318.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.579264012675424,-74.00701266859319,"(40.579264012675424, -74.00701266859319)",18184.0,21.0,2.0,45.0,35.0,POINT (982302.0000011509 150318.01436979006)
58963532,2023-09-29 21:56:00,09/30/2023 12:40:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10036,629 WEST   46 STREET,WEST   46 STREET,11 AVE,PEDESTRIAN OVPS,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/30/2023 12:40:00 PM,04 MANHATTAN,1010940017.0,MANHATTAN,985047.0,217502.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76366914470393,-73.99712291005008,"(40.76366914470393, -73.99712291005008)",13094.0,12.0,4.0,10.0,10.0,POINT (985046.9999995277 217502.01441353143)
58962063,2023-09-29 21:53:00,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,426 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,FRIEL PL,CHURCH AVE,,,ADDRESS,BROOKLYN,,,Open,,,,12 BROOKLYN,3053310060.0,BROOKLYN,992255.0,175141.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64739461933601,-73.97115311321568,"(40.64739461933601, -73.97115311321568)",17620.0,2.0,2.0,27.0,39.0,POINT (992254.9999952618 175141.01438613323)
58956054,2023-09-29 21:53:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,,,,,KING STREET,VAN BRUNT STREET,INTERSECTION,BROOKLYN,,,Open,,,,06 BROOKLYN,,BROOKLYN,981010.0,186434.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67839443105709,-74.0116811189583,"(40.67839443105709, -74.0116811189583)",13514.0,14.0,2.0,7.0,48.0,POINT (981010.0000019188 186434.01439349682)
58955921,2023-09-29 21:53:00,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2151 EAST   64 STREET,EAST   64 STREET,AVENUE U,STRICKLAND AVE,,,ADDRESS,BROOKLYN,,,Open,,,,18 BROOKLYN,3084650056.0,BROOKLYN,1008826.0,163561.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.615579503471196,-73.91147991159369,"(40.615579503471196, -73.91147991159369)",13825.0,5.0,2.0,8.0,38.0,POINT (1008825.9999854707 163561.01437852634)
58960664,2023-09-29 21:50:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11231,,,,,CONOVER STREET,SULLIVAN STREET,INTERSECTION,BROOKLYN,,,Open,,,,06 BROOKLYN,,BROOKLYN,980498.0,186543.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67869340917858,-74.01352708483384,"(40.67869340917858, -74.01352708483384)",13514.0,14.0,2.0,7.0,48.0,POINT (980498.0000022196 186543.0143935683)
58957731,2023-09-29 21:47:00,09/29/2023 10:20:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11214,8625 24 AVENUE,24 AVENUE,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,09/29/2023 10:20:00 PM,11 BROOKLYN,3068640029.0,BROOKLYN,987023.0,157379.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.598644827667044,-73.99001448946736,"(40.598644827667044, -73.99001448946736)",17616.0,1.0,2.0,45.0,37.0,POINT (987022.9999983613 157379.01437446)
58963586,2023-09-29 21:47:00,09/30/2023 06:10:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11691,27-12 DEERFIELD ROAD,DEERFIELD ROAD,BEACH 27 ST,BEACH 28 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:10:00 PM,14 QUEENS,4157910022.0,QUEENS,1050665.0,157015.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.59739730630375,-73.76084525288583,"(40.59739730630375, -73.76084525288583)",20529.0,51.0,3.0,47.0,59.0,POINT (1050664.999960758 157015.0143741147)
58965210,2023-09-29 21:44:00,09/30/2023 01:25:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11231,80 PIONEER STREET,PIONEER STREET,RICHARDS ST,VAN BRUNT ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 01:25:00 AM,06 BROOKLYN,3005310031.0,BROOKLYN,981532.0,186320.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67808170251611,-74.0097991149441,"(40.67808170251611, -74.0097991149441)",13514.0,14.0,2.0,7.0,48.0,POINT (981532.0000016108 186320.01439342197)
58957532,2023-09-29 21:44:00,09/30/2023 07:50:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,29 EAST   10 STREET,EAST   10 STREET,CATON AVE,CHURCH AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 07:50:00 AM,14 BROOKLYN,3050710062.0,BROOKLYN,992427.0,175257.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.647712857081686,-73.97053315196666,"(40.647712857081686, -73.97053315196666)",17620.0,60.0,2.0,11.0,43.0,POINT (992426.9999951607 175257.01438620387)
58965211,2023-09-29 21:41:00,09/29/2023 09:55:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2411 MILL AVENUE,MILL AVENUE,MAYFAIR DR N,E 60 PL,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 09:55:00 PM,18 BROOKLYN,3086540013.0,BROOKLYN,1009122.0,162059.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61145599957939,-73.91041928495382,"(40.61145599957939, -73.91041928495382)",13825.0,5.0,2.0,8.0,38.0,POINT (1009121.9999852956 162059.01437753043)
58963022,2023-09-29 21:40:44,10/03/2023 07:35:33 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,1004 HEGEMAN AVENUE,HEGEMAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/03/2023 12:00:00 AM,05 BROOKLYN,3044780004.0,BROOKLYN,1018705.0,182214.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66674502747116,-73.87580160641936,"(40.66674502747116, -73.87580160641936)",17215.0,45.0,2.0,25.0,47.0,POINT (1018704.9999795954 182214.01439071735)
58966147,2023-09-29 21:40:43,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11225,320 STERLING STREET,STERLING STREET,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,09 BROOKLYN,3013210011.0,BROOKLYN,998073.0,180888.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.663161704647315,-73.95017554238143,"(40.663161704647315, -73.95017554238143)",13509.0,17.0,2.0,11.0,44.0,POINT (998072.9999918158 180888.01438987895)
58961613,2023-09-29 21:40:26,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10457,2111 HUGHES AVENUE,HUGHES AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,06 BRONX,2030700030.0,BRONX,1014618.0,248730.0,PHONE,Unspecified,BRONX,,,,,,,,40.849329193408714,-73.8902333674608,"(40.849329193408714, -73.8902333674608)",10935.0,35.0,5.0,22.0,31.0,POINT (1014617.9999819137 248730.01443329273)
58967778,2023-09-29 21:39:50,10/04/2023 10:05:33 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456,1208 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",10/04/2023 12:00:00 AM,03 BRONX,2026140019.0,BRONX,1010878.0,241705.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83005969548922,-73.90377966194463,"(40.83005969548922, -73.90377966194463)",10934.0,34.0,5.0,42.0,25.0,POINT (1010877.9999841495 241705.01442887657)
58957533,2023-09-29 21:38:00,09/29/2023 09:50:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,9 LOIS AVENUE,LOIS AVENUE,GAIN CT,NOEL AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 09:50:00 PM,15 BROOKLYN,3088561658.0,BROOKLYN,1005902.0,152960.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.586489549143884,-73.92204581698401,"(40.586489549143884, -73.92204581698401)",13512.0,32.0,2.0,8.0,36.0,POINT (1005901.9999872089 152960.0143715299)
58962064,2023-09-29 21:35:00,09/29/2023 09:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2023 EAST   71 STREET,EAST   71 STREET,AVENUE T,VETERANS AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 09:45:00 PM,18 BROOKLYN,3084120031.0,BROOKLYN,1009616.0,165504.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62091040562134,-73.9086271191233,"(40.62091040562134, -73.9086271191233)",13825.0,5.0,2.0,8.0,38.0,POINT (1009615.9999850028 165504.01437979762)
